shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
002D_shp,37.857288905,-122.225387765,541,10800
002D_shp,37.85756196,-122.224786675999,542,10820
002D_shp,37.857834953,-122.224185538999,543,10840
002D_shp,37.85810789,-122.223584360999,544,10860
002D_shp,37.858380661,-122.222983059999,545,10880
002D_shp,37.858653152,-122.222381554999,546,10900
002D_shp,37.85892525,-122.221779764999,547,10920
002D_shp,37.859197019,-122.221177735999,548,10940
002D_shp,37.859468534,-122.220575522999,549,10960
002D_shp,37.859739698,-122.219973055999,550,10980
002D_shp,37.860010411,-122.219370264999,551,11000
002D_shp,37.860280576,-122.218767078999,552,11020
002D_shp,37.860549935,-122.218163319999,553,11040
002D_shp,37.860818375,-122.217558905999,554,11060
002D_shp,37.861086267,-122.216954103999,555,11080
002D_shp,37.86135399,-122.216349180999,556,11100
002D_shp,37.861621925,-122.215744404999,557,11120
002D_shp,37.861890451,-122.215140043999,558,11140
002D_shp,37.862159636,-122.214536147999,559,11160
002D_shp,37.862429148,-122.213932479999,560,11180
002D_shp,37.86269893,-122.213329002999,561,11200
002D_shp,37.862968924,-122.212725675999,562,11220
002D_shp,37.863239079,-122.212122458999,563,11240
002D_shp,37.863509339,-122.211519315999,564,11260
002D_shp,37.863779665,-122.210916216999,565,11280
002D_shp,37.864050126,-122.210313212999,566,11300
002D_shp,37.864320731,-122.209710309999,567,11320
002D_shp,37.864591473,-122.209107500999,568,11340
002D_shp,37.864862342,-122.208504781999,569,11360
002D_shp,37.865133333,-122.207902147999,570,11380
002D_shp,37.865404437,-122.207299591999,571,11400
002D_shp,37.865675545,-122.206697036999,572,11420
002D_shp,37.865946636,-122.206094466999,573,11440
002D_shp,37.86621782,-122.205491961999,574,11460
002D_shp,37.866489206,-122.204889600999,575,11480
002D_shp,37.866760905,-122.204287459999,576,11500
002D_shp,37.867033027,-122.203685621999,577,11520
002D_shp,37.867305675,-122.203084160999,578,11540
002D_shp,37.867578699,-122.202482968999,579,11560
002D_shp,37.867852051,-122.201882011999,580,11580
002D_shp,37.868125833,-122.201281363999,581,11600
002D_shp,37.868400147,-122.200681099999,582,11620
002D_shp,37.868675207,-122.200081376999,583,11640
002D_shp,37.868951891,-122.199482843999,584,11660
002D_shp,37.869229413,-122.198884923999,585,11680
002D_shp,37.869506586,-122.198286744999,586,11700
002D_shp,37.869782224,-122.197687436999,587,11720
002D_shp,37.870055174,-122.197086172999,588,11740
002D_shp,37.870325438,-122.196482976999,589,11760
002D_shp,37.870594331,-122.195878805999,590,11780
002D_shp,37.870863244,-122.195274645999,591,11800
002D_shp,37.871133537,-122.194671464999,592,11820
002D_shp,37.871404314,-122.194068626999,593,11840
002D_shp,37.871676507,-122.193466803999,594,11860
002D_shp,37.871952173,-122.192867498999,595,11880
002D_shp,37.872230809,-122.192270381999,596,11900
002D_shp,37.872513003,-122.191675928999,597,11920
002D_shp,37.872798638,-122.191084094999,598,11940
002D_shp,37.873090767,-122.190497329999,599,11960
002D_shp,37.873391426,-122.189917472999,600,11980
002D_shp,37.873702985,-122.189346844999,601,12000
002D_shp,37.874025171,-122.188785681999,602,12020
002D_shp,37.874359442,-122.188235907999,603,12040
002D_shp,37.874707792,-122.187700200999,604,12060
002D_shp,37.875065173,-122.187174045999,605,12080
002D_shp,37.875419643,-122.186644932999,606,12100
002D_shp,37.875779895,-122.186122210999,607,12120
002D_shp,37.876169422,-122.185633941999,608,12140
002D_shp,37.876593838,-122.185194505999,609,12160
002D_shp,37.877044803,-122.184799164999,610,12180
002D_shp,37.877508109,-122.184427005999,611,12200
002D_shp,37.877975633,-122.184063321999,612,12220
002D_shp,37.87844694,-122.183707510999,613,12240
002D_shp,37.878914486,-122.183343865999,614,12260
002D_shp,37.879386765,-122.182990106999,615,12280
002D_shp,37.87986158,-122.182641767999,616,12300
002D_shp,37.880331569,-122.182283168999,617,12320
002D_shp,37.880800465,-122.181922286999,618,12340
002D_shp,37.881273561,-122.181570243999,619,12360
002D_shp,37.881742083,-122.181208673999,620,12380
002D_shp,37.882212008,-122.180850073999,621,12400
002D_shp,37.882692225,-122.180513744999,622,12420
002D_shp,37.883177815,-122.180189921999,623,12440
002D_shp,37.883668284,-122.179878001999,624,12460
002D_shp,37.884161432,-122.179572870999,625,12480
002D_shp,37.884657247,-122.179274697999,626,12500
002D_shp,37.88515255,-122.178975176999,627,12520
002D_shp,37.88564274,-122.178662575999,628,12540
002D_shp,37.886134774,-122.178354694999,629,12560
002D_shp,37.886628951,-122.178052695999,630,12580
002D_shp,37.887104776,-122.177706648999,631,12600
002D_shp,37.887568016,-122.177334390999,632,12620
002D_shp,37.888016043,-122.176933616999,633,12640
002D_shp,37.888448319,-122.176506158999,634,12660
002D_shp,37.888862667,-122.176051320999,635,12680
002D_shp,37.889260837,-122.175574081999,636,12700
002D_shp,37.889637045,-122.175069203999,637,12720
002D_shp,37.889993774,-122.174542301999,638,12740
002D_shp,37.890329922,-122.173994279999,639,12760
002D_shp,37.890644179,-122.173425943999,640,12780
002D_shp,37.890934553,-122.172837746999,641,12800
002D_shp,37.89120213,-122.172232551999,642,12820
002D_shp,37.89144731,-122.171612413999,643,12840
002D_shp,37.891671244,-122.170979619999,644,12860
002D_shp,37.891875792,-122.170336430999,645,12880
002D_shp,37.892064608,-122.169685617999,646,12900
002D_shp,37.892236598,-122.169027424999,647,12920
002D_shp,37.892391471,-122.168362488999,648,12940
002D_shp,37.892526438,-122.167690698999,649,12960
002D_shp,37.892646036,-122.167014278999,650,12980
002D_shp,37.892746604,-122.166332939999,651,13000
002D_shp,37.89282972,-122.165647864,652,13020
002D_shp,37.892895339,-122.164959766999,653,13040
002D_shp,37.892942151,-122.164269229999,654,13060
002D_shp,37.89297124,-122.163577143999,655,13080
002D_shp,37.892981941,-122.162884216999,656,13100
002D_shp,37.892974813,-122.162191209999,657,13120
002D_shp,37.892949358,-122.161498899999,658,13140
002D_shp,37.892904966,-122.160808111,659,13160
002D_shp,37.892842207,-122.160119588999,660,13180
002D_shp,37.892763086,-122.159433748999,661,13200
002D_shp,37.892671751,-122.158750313999,662,13220
002D_shp,37.892575153,-122.158068031999,663,13240
002D_shp,37.892475255,-122.157386505999,664,13260
002D_shp,37.892372813,-122.156705582999,665,13280
002D_shp,37.892268494,-122.156025113999,666,13300
002D_shp,37.892161387,-122.155345335999,667,13320
002D_shp,37.892052845,-122.154665920999,668,13340
002D_shp,37.891944564,-122.153986440999,669,13360
002D_shp,37.891838148,-122.153306492999,670,13380
002D_shp,37.891732435,-122.152626370999,671,13400
002D_shp,37.891627856,-122.151945970999,672,13420
002D_shp,37.891526227,-122.151264861999,673,13440
002D_shp,37.89142646,-122.150583316,674,13460
002D_shp,37.891333146,-122.149900325999,675,13480
002D_shp,37.89125202,-122.149214885999,676,13500
002D_shp,37.891198061,-122.148525279999,677,13520
002D_shp,37.891181055,-122.147832675999,678,13540
002D_shp,37.891197014,-122.147139984999,679,13560
002D_shp,37.891240849,-122.146449173999,680,13580
002D_shp,37.891300268,-122.145760177999,681,13600
002D_shp,37.891367436,-122.145072306999,682,13620
002D_shp,37.891421995,-122.144382676999,683,13640
002D_shp,37.891457668,-122.143691135999,684,13660
002D_shp,37.891460409,-122.142998183999,685,13680
002D_shp,37.891427681,-122.142306446999,686,13700
002D_shp,37.891358181,-122.141619070999,687,13720
002D_shp,37.891260586,-122.140937076999,688,13740
002D_shp,37.891146103,-122.140259237999,689,13760
002D_shp,37.891022493,-122.139583953999,690,13780
002D_shp,37.890897673,-122.138909023999,691,13800
002D_shp,37.890785414,-122.138230601999,692,13820
002D_shp,37.890694058,-122.137547300999,693,13840
002D_shp,37.890639828,-122.136857769999,694,13860
002D_shp,37.8906288,-122.136165055999,695,13880
002D_shp,37.890664369,-122.135473653999,696,13900
002D_shp,37.890744565,-122.134788213999,697,13920
002D_shp,37.890864806,-122.134112072999,698,13940
002D_shp,37.891011437,-122.133444179999,699,13960
002D_shp,37.891168534,-122.132780064999,700,13980
002D_shp,37.891328261,-122.132116944999,701,14000
002D_shp,37.891490499,-122.131454792999,702,14020
002D_shp,37.891654408,-122.130793295999,703,14040
002D_shp,37.891819831,-122.130132397999,704,14060
002D_shp,37.891990113,-122.129473474999,705,14080
002D_shp,37.89216607,-122.128816920999,706,14100
002D_shp,37.89232912,-122.128155124999,707,14120
002D_shp,37.892492118,-122.127493307999,708,14140
002D_shp,37.892657161,-122.126832305999,709,14160
002D_shp,37.892816973,-122.126169277999,710,14180
002D_shp,37.892978525,-122.125507033999,711,14200
002D_shp,37.893135801,-122.124843069999,712,14220
002D_shp,37.893307976,-122.124184915999,713,14240
002D_shp,37.893474248,-122.123524343999,714,14260
002D_shp,37.893633592,-122.122861066999,715,14280
002D_shp,37.893779332,-122.122192845999,716,14300
002D_shp,37.893907212,-122.121518835999,717,14320
002D_shp,37.894022627,-122.120841211999,718,14340
002D_shp,37.89413354,-122.120162389999,719,14360
002D_shp,37.894242894,-122.119483163999,720,14380
002D_shp,37.894350633,-122.118803525999,721,14400
002D_shp,37.894458166,-122.118123833999,722,14420
002D_shp,37.894567745,-122.117444663999,723,14440
002D_shp,37.894680489,-122.116766316999,724,14460
002D_shp,37.894794718,-122.116088363999,725,14480
002D_shp,37.894908409,-122.115410266999,726,14500
002D_shp,37.89501954,-122.114731493999,727,14520
002D_shp,37.895127475,-122.114051897999,728,14540
002D_shp,37.895232692,-122.113371624999,729,14560
002D_shp,37.895332206,-122.112689983999,730,14580
002D_shp,37.895433972,-122.112008878999,731,14600
002D_shp,37.89554207,-122.111329320999,732,14620
002D_shp,37.895652043,-122.110650240999,733,14640
002D_shp,37.895762834,-122.109971370999,734,14660
002D_shp,37.895874925,-122.109292840999,735,14680
002D_shp,37.895987742,-122.108614501999,736,14700
002D_shp,37.896100703,-122.107936199,737,14720
002D_shp,37.896213703,-122.107257904999,738,14740
002D_shp,37.896327388,-122.106579792999,739,14760
002D_shp,37.896441281,-122.105901734999,740,14780
002D_shp,37.89655485,-122.105223588999,741,14800
002D_shp,37.896667557,-122.104545213,742,14820
002D_shp,37.896779339,-122.103866593999,743,14840
002D_shp,37.896890682,-122.103187857999,744,14860
002D_shp,37.897001307,-122.102508934999,745,14880
002D_shp,37.897110911,-122.101829744999,746,14900
002D_shp,37.897219397,-122.101150269999,747,14920
002D_shp,37.897326738,-122.100470504999,748,14940
002D_shp,37.89743071,-122.099789906999,749,14960
002D_shp,37.897523266,-122.099106707999,750,14980
002D_shp,37.897598116,-122.098420076999,751,15000
002D_shp,37.897654552,-122.097730639999,752,15020
002D_shp,37.897693598,-122.097039280999,753,15040
002D_shp,37.897724594,-122.096347255999,754,15060
002D_shp,37.897751456,-122.095654949,755,15080
002D_shp,37.89777626,-122.094962520999,756,15100
002D_shp,37.8977993,-122.094269995999,757,15120
002D_shp,37.897821728,-122.093577436999,758,15140
002D_shp,37.897843325,-122.092884836999,759,15160
002D_shp,37.897864013,-122.092192191999,760,15180
002D_shp,37.897883974,-122.091499512999,761,15200
002D_shp,37.897903318,-122.090806806999,762,15220
002D_shp,37.897921955,-122.090114067999,763,15240
002D_shp,37.897939872,-122.089421298999,764,15260
002D_shp,37.897957059,-122.088728501999,765,15280
002D_shp,37.897973652,-122.088035680999,766,15300
002D_shp,37.897989868,-122.087342844999,767,15320
002D_shp,37.898003694,-122.086649926999,768,15340
002D_shp,37.898015178,-122.085956944999,769,15360
002D_shp,37.898016718,-122.085263819999,770,15380
002D_shp,37.898002657,-122.084570942999,771,15400
002D_shp,37.897968389,-122.083879194999,772,15420
002D_shp,37.897914992,-122.083189372999,773,15440
002D_shp,37.897843614,-122.082502142999,774,15460
002D_shp,37.897755489,-122.081818019999,775,15480
002D_shp,37.89765293,-122.081137077999,776,15500
002D_shp,37.897556804,-122.080454647999,777,15520
002D_shp,37.897475453,-122.079769220999,778,15540
002D_shp,37.897424796,-122.079079162999,779,15560
002D_shp,37.89741159,-122.078386389999,780,15580
002D_shp,37.897435895,-122.077694040999,781,15600
002D_shp,37.897499892,-122.077005791999,782,15620
002D_shp,37.897603428,-122.076325235999,783,15640
002D_shp,37.89774492,-122.075655606999,784,15660
002D_shp,37.897924134,-122.075000605999,785,15680
002D_shp,37.898140122,-122.074363474999,786,15700
002D_shp,37.898394241,-122.073749146999,787,15720
002D_shp,37.898678414,-122.073156085999,788,15740
002D_shp,37.898996466,-122.072591202999,789,15760
002D_shp,37.899345441,-122.072056097999,790,15780
002D_shp,37.899724491,-122.071554653999,791,15800
002D_shp,37.900132233,-122.071090399999,792,15820
002D_shp,37.900563414,-122.070661229,793,15840
002D_shp,37.901018807,-122.070274120999,794,15860
002D_shp,37.901494213,-122.069927115999,795,15880
002D_shp,37.901982251,-122.069609219999,796,15900
002D_shp,37.902476438,-122.069306718999,797,15920
002D_shp,37.902972919,-122.069010247,798,15940
002D_shp,37.903470641,-122.068717104999,799,15960
002D_shp,37.903969458,-122.068426935999,800,15980
002D_shp,37.904468045,-122.068136139999,801,16000
002D_shp,37.904965377,-122.067841938999,802,16020
002D_shp,37.905461943,-122.067545677999,803,16040
002D_shp,37.905958534,-122.067249502999,804,16060
002D_shp,37.906455853,-122.066955259999,805,16080
002D_shp,37.906951272,-122.066655959999,806,16100
002D_shp,37.907445975,-122.066354772999,807,16120
002D_shp,37.907942184,-122.066057553999,808,16140
002D_shp,37.90843926,-122.065762650999,809,16160
002D_shp,37.908937278,-122.065470288999,810,16180
002D_shp,37.909436347,-122.065180795999,811,16200
002D_shp,37.909938124,-122.064898868999,812,16220
002D_shp,37.910446354,-122.064636109999,813,16240
002D_shp,37.910963154,-122.064401480999,814,16260
002D_shp,37.911489114,-122.064202158999,815,16280
002D_shp,37.912023008,-122.064039703999,816,16300
002D_shp,37.912563478,-122.063916842999,817,16320
002D_shp,37.9131083,-122.063829183999,818,16340
002D_shp,37.913654695,-122.063758716999,819,16360
002D_shp,37.914202121,-122.063702252999,820,16380
002D_shp,37.914749103,-122.063639376999,821,16400
002D_shp,37.915295126,-122.063564458999,822,16420
002D_shp,37.915838579,-122.063464386999,823,16440
002D_shp,37.916377636,-122.063331811999,824,16460
002D_shp,37.916909865,-122.063160959999,825,16480
002D_shp,37.917434454,-122.062955858999,826,16500
002D_shp,37.917950374,-122.062718149999,827,16520
002D_shp,37.918460321,-122.062460622999,828,16540
002D_shp,37.918967273,-122.062193817999,829,16560
002D_shp,37.919478072,-122.061939024999,830,16580
002D_shp,37.919994991,-122.061704738999,831,16600
002D_shp,37.920517884,-122.061492641999,832,16620
002D_shp,37.92104544,-122.061299745999,833,16640
002D_shp,37.921575066,-122.061116082999,834,16660
002D_shp,37.922105941,-122.060938236999,835,16680
002D_shp,37.922635901,-122.060756110999,836,16700
002D_shp,37.923164377,-122.060567227999,837,16720
002D_shp,37.923690524,-122.060368273999,838,16740
002D_shp,37.92421044,-122.060144914999,839,16760
002D_shp,37.924718681,-122.059882444999,840,16780
002D_shp,37.925208459,-122.059569068999,841,16800
002D_shp,37.925675526,-122.059204601999,842,16820
002D_shp,37.926118703,-122.058795295999,843,16840
002D_shp,37.926537205,-122.058346373999,844,16860
002D_shp,37.926937303,-122.05787138,845,16880
002D_shp,37.927330163,-122.057386802999,846,16900
002D_shp,37.927718259,-122.056896129,847,16920
002D_shp,37.928105083,-122.056403852999,848,16940
002D_shp,37.928490813,-122.055910235999,849,16960
002D_shp,37.928882365,-122.055423951999,850,16980
002D_shp,37.929272323,-122.054935625999,851,17000
002D_shp,37.929660462,-122.054444994,852,17020
002D_shp,37.930045744,-122.053950784,853,17040
002D_shp,37.93042416,-122.053448206999,854,17060
002D_shp,37.93079047,-122.052931555999,855,17080
002D_shp,37.931138046,-122.052394697999,856,17100
002D_shp,37.931467619,-122.051839998999,857,17120
002D_shp,37.931783217,-122.051272492999,858,17140
002D_shp,37.932085667,-122.050693652999,859,17160
002D_shp,37.932387419,-122.050114222999,860,17180
002D_shp,37.932686479,-122.049532570999,861,17200
002D_shp,37.932983608,-122.048949339999,862,17220
002D_shp,37.933279775,-122.048365325999,863,17240
002D_shp,37.933575949,-122.047781316999,864,17260
002D_shp,37.933873102,-122.047198098999,865,17280
002D_shp,37.934171938,-122.046616249999,866,17300
002D_shp,37.9344717,-122.046035160999,867,17320
002D_shp,37.93477206,-122.045454558999,868,17340
002D_shp,37.9350728,-122.044874267999,869,17360
002D_shp,37.935373707,-122.044294115999,870,17380
002D_shp,37.935674572,-122.043713924999,871,17400
002D_shp,37.935975178,-122.043133517999,872,17420
002D_shp,37.936275314,-122.042552720999,873,17440
002D_shp,37.93657479,-122.041971376999,874,17460
002D_shp,37.93687372,-122.041389585999,875,17480
002D_shp,37.937172247,-122.040807459999,876,17500
002D_shp,37.937470468,-122.040225082999,877,17520
002D_shp,37.937768482,-122.039642534999,878,17540
002D_shp,37.938066385,-122.039059893999,879,17560
002D_shp,37.938364274,-122.038477238999,880,17580
